Japanese Name,English Name,Id,Adjusted Id,Icon,Normal Quality,High Quality,Normal Quality RP,High Quality RP,Linked Inner,HQ Linked Inner,Sounds,Cast Sounds,Material Anim,Material Anim Ex,Hand Textures,HQ Hand Textures
若年,Juvenilis,10000,0,,d16f8f7ee946c0e3037db30614bc8c9b,,,,,,,,,,,
幼顔,Baby Face,10010,0,,e3b089cf4e5d079ca756d79daca0bf38,,,,,,,,,,,
デフォルメ顔,Anime,10030,0,,02af6558f3adfb3ff51f9cfefcd12b38,,,,,,,,,,,
スッキリ顔,Sharp,10040,0,,72892079dbce8f1153960ae7fd2e3b2f,,,,,,,,,,,
細目顔,Small Eyes,10050,0,,bd5dbcf38347d81b11dfdfb22d5893ad,,,,,,,,,,,
ビースト顔,Beast,10060,0,,c61ad1b1c08260ea53e7a85368a25973,,,,,,,,,,,
,,10100,0,,,,,,,,,,,,,
,,11000,0,,2bef4464dc5f61fd746ad34f030bae22,,,,,,,,,,,
,,11010,0,,ae4ccdbdef6b6ca526c9d1a007413f26,,,,,,,,,,,
,,11020,0,,64b649b0fc6678666dbf15d706a38e5b,,,,,,,,,,,
,,11030,0,,cd9158ff0d6279cfc377a17ebd2c79cb,,,,,,,,,,,
,,15000,0,,7529adc547ec9643fd6e61a6d5a4146f,,,,,,,,,,,
,,15001,0,,768b73ae66361c53e75cc05a6fc83d0d,,,,,,,,,,,
,,15010,0,,f56411775c786cb5d481cced82836c1a,,,,,,,,,,,
,,15011,0,,dd5dc0051b526395eb3c8920b6adceb5,,,,,,,,,,,
,,15030,0,,ba4466709d7361e951adea92c01ecaf4,,,,,,,,,,,
,,15031,0,,d2aa39eaac008b7f02ebd8a233ab40fe,,,,,,,,,,,
,,15040,0,,010d86d66a6c79216805ed2f580fb948,,,,,,,,,,,
,,15041,0,,74d392c77d87760878ee577e777e8d64,,,,,,,,,,,
,,15050,0,,087b1564de1c1de757fe0fdbeadcfa32,,,,,,,,,,,
,,15051,0,,b047c584cc1952f70269020627d0e6a3,,,,,,,,,,,
