,character/apc_loaddoll_citizen.ice,646378ad7437f5f56b02615bd2ce4be7
NPC Anims,character/np_npc_object.ice,0a49cc232a4fcf6b39f7e71226dafdf7
Support Partner Anims,character/np_support_partner.ice,092d2c11d49c874ea286b1a197a9b4de
,character/npc_delicious.ice,0e02b96c0b1e76d306e4ea580ff1327b
True Profound Darkness Anims,character/pl_bodel.ice,9a257bac99cf1a27da61ed406491d8ef
,character/pl_light_looks_basnet.ice,85dd170cb3bba037354167c148bd4b4b
Laconium Sword Anims,character/pl_object_rgrs.ice,bf16203b217d981d3247d4b3facdf6c2
Rideroid Plalyer Anims,character/pl_object_rideroid.ice,5d266ae581f60ea33a7464d9028fe20b
Dash Panel Anims,character/pl_object_dashpanel.ice,8ea8d1bb83fa5466a6aa3bbcb83625a5
Monster Hunter Anim,character/pl_volcano.ice,14a2438fc1fccc5abd9f91eaa7a44ff0
Monster Hunter Curve Anim,character/pl_volcano_pickup.ice,d86083be30f55bcf56e68edb73c08c10
,character/pl_common.ice,59dc9adba1627d321afc73f3884e16bf
,character/pl_common_act.ice,c33ea9ee208c108ece3699c67595acb8
,character/pl_common_caf_cf00.ice,125ede2d251f9c89f1e717a3a1483dcd
,character/pl_common_caf_cf50.ice,b71c66d59e217f99a8c5d89054ad076c
,character/pl_common_cam_cm00.ice,3f01035d87438c6ce51b728711945737
,character/pl_common_cam_cm50.ice,cb62b70dc092f6921f0eba55757960c2
,character/pl_common_std_cf00.ice,8eda0b5c8e12bdd152c5e674a8494018
,character/pl_common_std_cm00.ice,c8f7545fa50d039169cb05c1453e9a60
,character/pl_compoundbow_act.ice,b322bf56d33fa5d16e20c984ad530bb6
,character/pl_compoundbow_base.ice,efd4df16e928eeabe0dac25c3f80722a
,character/pl_compoundbow_caf.ice,643b61e4b36d9eb28897d0669eb4a883
,character/pl_compoundbow_cam.ice,840792aab8147f303e12d72b2b9e74e4
,character/pl_compoundbow_std.ice,c85cc0fa5d0f8ac6ab4e080814b62c19
,character/pl_doublesaber_act.ice,18b1ce8c8ec4cfc2262e69511c4d42b9
,character/pl_doublesaber_base.ice,14cd7180060adf1a3728e150491395f7
,character/pl_doublesaber_caf.ice,3dd8a0cc5608ffa2ca60353fb7ecf6c2
,character/pl_doublesaber_cam.ice,209e726ef27ba1ef42c8dde0b41b15b1
,character/pl_doublesaber_std.ice,51b4dec9096e9fdbc9de7b5931d3592e
,character/pl_dualblade_act.ice,45112decea8427611050cf33e7a38eb7
,character/pl_dualblade_base.ice,8c35baaef72308e28f4af22fa27e12ac
,character/pl_dualblade_caf.ice,59d1521c0d356dc1aea91d938a260255
,character/pl_dualblade_cam.ice,9f7370ad3751b2d22d66d90fe7d8df75
,character/pl_dualblade_std.ice,ed40b9261c1c6a06fe43d3418daba31b
,character/pl_gunslash_act.ice,533852395df326a501b0d82da9be5274
,character/pl_gunslash_base.ice,8a3c997a9b6153c2d06f38099a44188d
,character/pl_gunslash_caf.ice,bddbe330a468ddff783faf62058d3f1b
,character/pl_gunslash_cam.ice,14ea0cc1e45c656f8ed5a1418ecd107b
,character/pl_gunslash_std.ice,2cd6f1872400e0d5028bb607cbd0bd2e
,character/pl_jetboots_act.ice,7b340ec96cddbd4adb79ead5a8e92000
,character/pl_jetboots_base.ice,77b55cb18080e8031e571f253b45df05
,character/pl_jetboots_caf.ice,c8b9fde7832643f640d717f38ec2553a
,character/pl_jetboots_cam.ice,303288dcc9dca9ddf33854896f237b89
,character/pl_jetboots_std.ice,1601ca8954dc51c3bef1aaaf5fdd39f9
,character/pl_katana_act.ice,1676c8a5fdd919dc392b28d6614f99a6
,character/pl_katana_base.ice,c7438a70f871b72542e8751db4cacc5a
,character/pl_katana_caf.ice,0e36c2a24c1d479ff7b131b41efc2d0b
,character/pl_katana_cam.ice,1540f5e04923102abde37595ace51fbe
,character/pl_katana_std.ice,370d70f3ef5f4441e84c6241d3317724
,character/pl_knuckle_act.ice,50bfcc904e2806ef68fb1f275699f139
,character/pl_knuckle_base.ice,42173055708433e02f1e313e23ee9aff
,character/pl_knuckle_caf.ice,546a39306e38b8f8413ac6d1e8187c9c
,character/pl_knuckle_cam.ice,e28e78c4d326c7af1cdd318c03c5a908
,character/pl_knuckle_std.ice,21e5c343fe5dbbb120027bef80554149
,character/pl_launcher_act.ice,51c8079ed57960ee5cffa65aec72c94a
,character/pl_launcher_base.ice,156f24b3defb2b6646807a3a7190e2a9
,character/pl_launcher_caf.ice,d19cf8f3b0c3dde590ce7480712c1be1
,character/pl_launcher_cam.ice,b2b05c53f193b67df25dda9d82183713
,character/pl_launcher_std.ice,c09dd697330cbe487c41ccf2410a3657
,character/pl_master_doublesaber_act.ice,245c17bedeab1fa6d56ea121ee5a0767
,character/pl_master_doublesaber_base.ice,68257c90da5c528c63a68b9c97f1c22a
,character/pl_master_doublesaber_caf.ice,a316ce85b57fc335722ee4f5434ad182
,character/pl_master_doublesaber_cam.ice,61ec8cb5fe90f5afc67bfd5f2089fd8b
,character/pl_master_doublesaber_std.ice,26c11af30793728dca404e7140e6cc93
,character/pl_master_dualblade_act.ice,d5e1368841c958856992f95ab559ea8c
,character/pl_master_dualblade_base.ice,c3777f20aed0a034a5cdcd61c3e0d8c0
,character/pl_master_dualblade_caf.ice,2900a9e78cc78589db813c3f8ee7d748
,character/pl_master_dualblade_cam.ice,4ab09c98086b248f392a18adee240521
,character/pl_master_dualblade_std.ice,8aad847ae3638e4a3108ba83c66e557a
,character/pl_master_wand_act.ice,128276330e3494927a556169c8323941
,character/pl_master_wand_base.ice,c37b2ff817ef9ed483fee42745d89b79
,character/pl_master_wand_caf.ice,c4a21b9ac6ebbea138955ed2fd5e9e49
,character/pl_master_wand_cam.ice,32cbbc454d0c558b9da68e0aa4f899c3
,character/pl_master_wand_std.ice,8c26474e2f51609d90284141c8a84da8
,character/pl_partisan_act.ice,d00999316e9a7b823b8d77fe086ff61f
,character/pl_partisan_base.ice,6cb67db49fee298771cd2f4b455bb89b
,character/pl_partisan_caf.ice,a83fa5406aa5f93982cbf3a9c10ef850
,character/pl_partisan_cam.ice,31bf0ef2fc72fb24cfccbbd3592be39e
,character/pl_partisan_std.ice,de0965d3c11b9c850e792a26b595d34c
(Yes, there is a duplicate PVP weapon among regular character weapons)
,character/pl_poka_compoundbow_act.ice,2f86e530e640d16baacca81df662177c
,character/pl_poka_compoundbow_base.ice,27dcc02a5cb95990f2c3c63e42af4fef
,character/pl_poka_compoundbow_caf.ice,9d64d840cf5e765cc6d00135ccc60d17
,character/pl_poka_compoundbow_cam.ice,6aa3c7ff0604d6e15466eaf204b2888b
,character/pl_poka_compoundbow_std.ice,45ee0d5cb337710721d9a29311a6d05b
,character/pl_rifle_act.ice,fca17d161e6df939cdd4bcfd0ab21312
,character/pl_rifle_base.ice,3fd3ae3c202b2cea41bbb5bb9e90508e
,character/pl_rifle_caf.ice,916c64099d901d1b7c70c77723027904
,character/pl_rifle_cam.ice,11fd0f0471d392cdf49d6c785ca4b178
,character/pl_rifle_std.ice,8c9cd948eb7868eed2333d59f053294e
,character/pl_rod_act.ice,ae5e7158f604ca1be16017ba6434c4af
,character/pl_rod_base.ice,447c491fa958e64b264b5e2dc2a2fc0d
,character/pl_rod_caf.ice,d1bea89ae3a2f34bee9918128fc52c07
,character/pl_rod_cam.ice,04f52ecaf01cc83be810bab39d0142d0
,character/pl_rod_std.ice,cde2a1ae50cbe9fdd14e6f17af5e73a2
,character/pl_slayer_gunslash_act.ice,10e0b607a0d9f22ed7054a181d6a2cb2
,character/pl_slayer_gunslash_base.ice,53295ca492350e293f879ad5c75f8448
,character/pl_slayer_gunslash_caf.ice,b63c863ddaf95bc53b335554dde69c3f
,character/pl_slayer_gunslash_cam.ice,458c826a6a9fa9a2ff66ed5da01ccbdc
,character/pl_slayer_gunslash_std.ice,61208f4c26164991f7425e0a4095b9c1
,character/pl_sword_act.ice,8e08b1099f18ccc93270b737afc8ab8c
